longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
12,06;0;27,39;Да;Бесплатный;Auto;41;Женский;Женат;1;3920,43;Остается
0;0;0,49;Да;Бюджетный;CH;57;Мужской;Одинокий;1;78255,3;Уходит
17,8;0;12,56;Нет;Бесплатный;CC;58;Женский;Женат;2;29597,1;Остается
0;0;0,49;Да;Бюджетный;CH;57;Мужской;Одинокий;1;78255,3;Уходит
28,82;0;97,05;Нет;Бесплатный;CC;25;Мужской;Одинокий;1;24141,5;Остается
6,96;0;11,03;Нет;Бюджетный;CC;87;Женский;Одинокий;0;70492,4;Уходит
20,18;9,16;46,26;Нет;Бюджетный;Auto;38;Мужской;Женат;2;52989,2;Уходит
24,35;0;62,83;Нет;Бюджетный;CC;37;Женский;Одинокий;2;4988,14;Остается
0;0;1,92;Нет;Бюджетный;CH;26;Мужской;Женат;2;52266,3;Уходит
4,51;0;16,36;Нет;Бюджетный;CC;83;Женский;Одинокий;1;78854,9;Уходит
0;0;1,06;Нет;Бесплатный;CH;26;Женский;Женат;1;81295,5;Уходит
22,09;6,42;7,53;Да;Бюджетный;CC;55;Женский;Одинокий;0;91646,6;Уходит
18,51;0;27,37;Нет;Бесплатный;CC;97;Мужской;Одинокий;1;57347,6;Остается
19,85;0;12,58;Да;Бюджетный;Auto;48;Женский;Одинокий;1;55035,5;Уходит
25,39;0;7,5;Нет;Бесплатный;CC;79;Женский;Одинокий;0;7379,6;Уходит
2,68;0;17,13;Нет;Бесплатный;Auto;58;Женский;Женат;1;1414,58;Остается
18,57;0;135,35;Нет;Бесплатный;CC;33;Мужской;Женат;2;32573,8;Остается
7,06;0;22;Нет;Бюджетный;CC;38;Женский;Женат;2;60060,5;Остается
19,56;7,76;55,65;Нет;Бюджетный;CH;25;Женский;Одинокий;0;50290,7;Остается
17,49;0;39,62;Да;Бюджетный;CC;36;Женский;Женат;2;47639,1;Остается
23,17;0;44,32;Нет;Бесплатный;Auto;93;Женский;Одинокий;0;32480,3;Остается
13,3;2,88;56,44;Нет;Бюджетный;CC;42;Мужской;Женат;0;18552,7;Уходит
26,95;0;29,97;Нет;Бесплатный;CC;55;Женский;Одинокий;0;54844,2;Уходит
0;0;2,42;Нет;Бесплатный;CC;18;Мужской;Женат;2;53589,8;Уходит
0,3;7,79;220,98;Да;Бюджетный;CC;49;Женский;Одинокий;1;60310,6;Уходит
25,65;0;15,31;Да;Бюджетный;CH;83;Мужской;Женат;1;9132,91;Остается
26,12;9,53;37,89;Нет;Бюджетный;CH;54;Женский;Одинокий;1;11659,5;Уходит
23,57;0;21,68;Нет;Бесплатный;Auto;83;Мужской;Женат;1;68290,8;Остается
29,94;0;48,61;Нет;Бесплатный;CC;56;Женский;Одинокий;1;49553,9;Уходит
16,8;0;268,96;Нет;Бюджетный;CC;47;Мужской;Одинокий;2;23511,4;Остается
22,78;0;45,03;Нет;Бюджетный;CH;78;Мужской;Женат;0;92198,8;Остается
11,86;0;135,65;Нет;Бюджетный;Auto;20;Мужской;Женат;1;59632,9;Остается
14,75;0;71,14;Да;Бюджетный;CC;54;Женский;Женат;2;19758,3;Остается
25,99;0;26,7;Нет;Бесплатный;CH;94;Мужской;Одинокий;0;44927;Остается
11,53;0;7,04;Нет;Бесплатный;CH;23;Мужской;Женат;2;25672,6;Уходит
26;0;37,13;Да;Бесплатный;CH;79;Женский;Одинокий;1;87818,3;Остается
0;0;3,26;Нет;Бюджетный;Auto;21;Женский;Женат;0;73701,9;Уходит
15,75;0;71,43;Нет;Бесплатный;CH;82;Мужской;Женат;0;40551;Остается
26,35;4,59;86,1;Нет;Бюджетный;CC;73;Женский;Одинокий;0;78564,7;Остается
5,33;0;33,21;Нет;Бюджетный;Auto;21;Женский;Женат;2;82056,6;Остается
1,88;0;50,86;Нет;Бюджетный;CC;25;Женский;Женат;0;38950,5;Уходит
17,15;0;148,6;Нет;Бесплатный;CH;31;Женский;Женат;1;82388,2;Остается
9,7;1,2;12,18;Нет;Бюджетный;CC;33;Женский;Женат;0;2974,76;Уходит
27,97;0;58,09;Нет;Бюджетный;Auto;62;Женский;Одинокий;2;28787,4;Остается
12,93;0;207,6;Нет;Бесплатный;CC;46;Мужской;Женат;2;60459,6;Остается
1,01;0;57,99;Нет;Бесплатный;CH;37;Женский;Женат;2;80869,8;Остается
13,19;0;63,02;Да;Бюджетный;CH;26;Мужской;Одинокий;1;31166,6;Уходит
14,57;0;38,23;Нет;Бюджетный;CH;25;Мужской;Одинокий;2;56861,8;Остается
28,68;1,37;13,29;Нет;Бюджетный;CC;40;Женский;Женат;0;47750,4;Уходит
0;0;3,61;Нет;Бюджетный;CC;33;Мужской;Женат;2;42763,7;Остается
16,19;0;24,43;Нет;Бюджетный;CC;34;Мужской;Женат;2;14794,3;Остается
26,67;6,97;5,95;Нет;Бюджетный;Auto;41;Женский;Женат;1;84388,5;Уходит
7,73;0;255,24;Нет;Бесплатный;CC;84;Мужской;Женат;0;50290,7;Остается
2,72;0;80,27;Нет;Бюджетный;CH;88;Женский;Женат;1;96090,2;Остается
0;0;3,94;Да;Бюджетный;CC;50;Женский;Одинокий;2;64632,3;Уходит
27,23;8,07;6,68;Нет;Бесплатный;Auto;94;Женский;Женат;2;17964;Уходит
6,19;4,48;7,83;Нет;Бесплатный;CH;70;Мужской;Женат;1;74381,5;Уходит
15,28;1,84;49,51;Нет;Бюджетный;Auto;77;Мужской;Одинокий;0;81875,8;Остается
22,85;0;24,67;Да;Бесплатный;CH;48;Мужской;Одинокий;2;87381,8;Остается
6,95;2,77;122,04;Нет;Бюджетный;CC;37;Женский;Одинокий;0;95261,8;Уходит
8,94;0,99;70,82;Нет;Бесплатный;Auto;29;Мужской;Женат;1;38230,4;Остается
24,6;0;30,2;Нет;Бюджетный;CH;58;Мужской;Женат;1;32981,6;Остается
1,48;0;83,87;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;38348,1;Остается
29,23;0;450,62;Нет;Бесплатный;CH;78;Женский;Одинокий;2;72800,9;Уходит
6,78;0;132,66;Нет;Бесплатный;CC;66;Женский;Женат;2;41876,6;Остается
1,89;0;13,16;Нет;Бесплатный;CC;43;Женский;Одинокий;0;96854,3;Уходит
0;0;3,33;Да;Бюджетный;CC;36;Женский;Одинокий;1;94083,3;Остается
3,13;0;25,06;Нет;Бесплатный;CC;63;Женский;Женат;2;84342,2;Остается
24,61;0;21,94;Нет;Бесплатный;CH;68;Мужской;Одинокий;1;14904,1;Остается
4,22;0;8,33;Нет;Бюджетный;CC;20;Женский;Женат;0;72626,4;Остается
16,7;0;71,68;Нет;Бюджетный;CC;63;Мужской;Женат;2;31282,8;Остается
28,95;0;19,06;Нет;Бесплатный;CC;50;Женский;Одинокий;2;21396,2;Уходит
4,43;0;16,35;Нет;Бюджетный;CC;29;Мужской;Женат;2;98734,7;Остается
28,84;0;51,14;Нет;Бесплатный;CC;92;Мужской;Одинокий;0;79872,6;Остается
12,86;0;18,73;Нет;Бюджетный;CC;45;Женский;Женат;0;59008,4;Остается
12,6;0;14,19;Нет;Бюджетный;CC;23;Женский;Одинокий;2;48162;Остается
0;0;4,8;Да;Бюджетный;Auto;74;Женский;Женат;2;98538,2;Уходит
14,05;4,43;114,32;Нет;Бюджетный;CC;92;Женский;Одинокий;2;47396,2;Уходит
8,28;0;7,92;Да;Бюджетный;Auto;78;Мужской;Женат;2;92731,3;Остается
7,04;0;47,93;Нет;Бесплатный;Auto;69;Мужской;Женат;1;38302,7;Остается
7,9;0;14,35;Да;Бюджетный;CC;78;Мужской;Одинокий;0;64893,7;Остается
24,64;0;5,49;Нет;Бюджетный;CC;96;Мужской;Женат;0;61550,6;Остается
12,06;0;27,39;Да;Бесплатный;Auto;41;Женский;Женат;1;3920,43;Остается
26,22;0;19,72;Да;Бюджетный;CC;29;Мужской;Женат;0;97996,9;Остается
9,19;0;34,26;Да;Бесплатный;Auto;71;Мужской;Женат;0;37113,6;Остается
25,12;0;284,11;Да;Бесплатный;CC;70;Женский;Женат;1;28197,3;Уходит
3,53;0;257,19;Нет;Бюджетный;CC;45;Женский;Женат;2;67085,4;Уходит
2,72;0;14,96;Да;Бесплатный;CC;21;Мужской;Женат;2;58963,7;Остается
20,61;0;18,22;Да;Бюджетный;CH;37;Мужской;Одинокий;1;28906,8;Остается
28,79;5,21;67,36;Нет;Бесплатный;CH;52;Мужской;Одинокий;0;54622,3;Уходит
3,24;0;42,3;Да;Бюджетный;CC;71;Женский;Женат;0;67812,8;Уходит
27,54;0;33,83;Да;Бесплатный;Auto;61;Женский;Женат;1;79685;Уходит
18,32;0;47,58;Нет;Бюджетный;Auto;37;Женский;Одинокий;0;5978,89;Остается
25,21;0;58,43;Нет;Бесплатный;Auto;80;Женский;Одинокий;0;65209,6;Уходит
17,01;0;137,34;Нет;Бесплатный;CC;28;Женский;Одинокий;0;64335;Остается
6,63;0;18,26;Нет;Бесплатный;CC;39;Женский;Одинокий;2;83996,9;Остается
14,83;7,8;287,3;Нет;Бюджетный;Auto;40;Мужской;Женат;0;55714;Остается
17,01;0;137,34;Нет;Бесплатный;CC;28;Женский;Одинокий;0;64335;Остается
10,32;0;22,48;Нет;Бюджетный;CC;82;Женский;Женат;2;72092,3;Уходит
26,46;9,24;53,78;Нет;Бесплатный;CC;25;Женский;Женат;0;98433,8;Уходит
21,64;0;87,4;Нет;Бюджетный;CC;30;Женский;Женат;0;2031,61;Остается
0,42;7,36;208,2;Нет;Бюджетный;CC;87;Женский;Одинокий;0;59232,8;Уходит
24,96;0;82,9;Да;Бесплатный;CC;71;Женский;Одинокий;1;61302;Остается
2,26;0;49,94;Да;Бесплатный;Auto;23;Мужской;Женат;2;55371,8;Остается
5,99;7,96;85,21;Нет;Бесплатный;CC;42;Мужской;Женат;0;4324,22;Уходит
18,03;0;57,29;Да;Бесплатный;CC;71;Мужской;Женат;2;36439,8;Остается
28,82;0;37,07;Нет;Бюджетный;Auto;33;Мужской;Одинокий;1;53883,9;Остается
9,08;7,04;13,04;Нет;Бесплатный;CH;70;Женский;Женат;1;85192,9;Уходит
0;0;2,16;Нет;Бюджетный;CH;60;Мужской;Женат;1;20552,6;Остается
26,29;0;35,32;Да;Бюджетный;CC;49;Женский;Женат;2;48471,1;Уходит
0;0;2,94;Да;Бюджетный;CC;31;Женский;Женат;1;43787;Уходит
14,72;0;11,55;Нет;Бесплатный;CC;76;Женский;Женат;1;87797,5;Уходит
0;0;1,35;Да;Бесплатный;CC;75;Женский;Одинокий;1;16326,7;Уходит
0;0;2,77;Нет;Бесплатный;CC;55;Женский;Женат;1;26340,7;Уходит
0;0;4,34;Нет;Бесплатный;CC;52;Мужской;Одинокий;1;29870;Уходит
23,13;0;23,33;Нет;Бюджетный;CC;22;Женский;Женат;1;25863,8;Уходит
27,88;0;13,13;Нет;Бесплатный;Auto;46;Женский;Женат;0;94576,2;Уходит
8,19;0;190,78;Да;Бесплатный;CC;33;Женский;Одинокий;1;68339,3;Остается
9,49;1,7;32,17;Нет;Бесплатный;Auto;44;Мужской;Женат;1;36638,2;Уходит
0;0;1,69;Нет;Бесплатный;CC;28;Мужской;Женат;2;43053;Уходит
0;0;0,96;Нет;Бесплатный;CC;66;Мужской;Женат;1;29672,4;Уходит
14,64;0;11,21;Нет;Бюджетный;CC;48;Женский;Женат;2;85246,6;Уходит
14,16;0;84,91;Да;Бюджетный;CH;32;Женский;Женат;1;7027,14;Остается
28,11;0;17,66;Нет;Бесплатный;CC;57;Женский;Женат;2;64977,4;Остается
16,5;0;5,67;Нет;Бюджетный;CH;37;Женский;Одинокий;0;71570,3;Остается
18,74;0;113,11;Нет;Бюджетный;CC;62;Мужской;Одинокий;1;11359,6;Остается
3,31;0;36,7;Нет;Бюджетный;CH;97;Женский;Женат;0;50290,7;Уходит
13,48;0;40,23;Нет;Бюджетный;CC;52;Мужской;Одинокий;0;42760,5;Остается
19,73;0;71,32;Да;Бесплатный;CC;81;Женский;Женат;1;70052;Уходит
17,99;0,25;11,22;Нет;Бесплатный;CH;41;Мужской;Женат;1;40081,2;Остается
17,73;0;5,43;Нет;Бюджетный;CC;45;Женский;Женат;0;41947,8;Остается
2,72;0;80,27;Нет;Бюджетный;CH;88;Женский;Женат;1;96090,2;Остается
24,07;6,98;27,76;Нет;Бюджетный;Auto;28;Мужской;Женат;2;2056,06;Уходит
14,77;0;101,05;Нет;Бесплатный;CC;25;Мужской;Одинокий;2;51268,5;Остается
29,5;0;30,21;Нет;Бесплатный;CC;91;Мужской;Женат;0;50290,7;Остается
19,37;0;121,68;Да;Бюджетный;CH;59;Женский;Женат;0;29953,1;Уходит
0;0;3,88;Нет;Бесплатный;Auto;59;Женский;Женат;0;50290,7;Уходит
12,63;0;37,34;Нет;Бюджетный;CC;81;Мужской;Одинокий;0;44073,5;Остается
25,63;0;9,45;Нет;Бесплатный;Auto;89;Женский;Женат;0;62229,6;Уходит
27,45;0;8,16;Нет;Бюджетный;CC;20;Мужской;Одинокий;1;87491;Остается
23,65;0;21,89;Нет;Бюджетный;CC;84;Мужской;Женат;1;68273,3;Остается
0;0;4,11;Нет;Бесплатный;CC;61;Мужской;Одинокий;0;5898,9;Остается
12,75;0;109,84;Да;Бесплатный;CH;27;Женский;Одинокий;1;54370,7;Остается
17,45;4,94;49,92;Нет;Бесплатный;Auto;39;Женский;Женат;2;47902;Остается
22,16;0,09;54,8;Нет;Бюджетный;CC;41;Мужской;Одинокий;0;85804,3;Остается
10,45;0;10,81;Нет;Бюджетный;CH;22;Женский;Женат;1;50290,7;Уходит
19,29;0;10,78;Да;Бюджетный;CC;57;Женский;Женат;0;81576,2;Уходит
10,47;0;7,53;Нет;Бюджетный;CC;51;Мужской;Женат;0;64313;Остается
19,56;7,76;55,65;Нет;Бюджетный;CH;25;Женский;Одинокий;0;50290,7;Остается
16,62;7,88;16,06;Нет;Бесплатный;CH;47;Мужской;Одинокий;0;4961,5;Остается
13,91;0;155,61;Нет;Бюджетный;CC;80;Женский;Женат;1;2279,44;Остается
